speaker,time,row_index,formant_1,formant_2,formant_3,pitchValue,intensityValue,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
CA1HA_87,361.1914,718,457.68051632123,1344.056461377541,2227.8273341497297,134.97074536621358,83.03565285120249,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.2314,719,410.9999231786274,1491.2169203226101,2101.5078880483666,135.4464295473578,81.5432948781497,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.2614,720,401.31325632922915,1655.5981509301762,1995.2079172397475,130.73332718892604,81.30123237989575,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.28139999999996,721,343.5999973601351,1400.4258335037289,2086.2550627547976,124.88847480863465,81.54312482021781,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.31640000000004,722,343.66930069917004,1573.687998922322,2337.527312823629,123.22178913321545,80.21142006231418,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.3864,723,274.9876852271399,1816.842138193407,2699.3124569226397,125.88522397472526,78.89221262263045,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.45140000000004,724,381.8366808359979,1924.840199518356,2672.199298589884,--undefined--,68.46390601755111,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.4814,725,380.52150975146264,2025.2732473610308,2432.891988809743,--undefined--,74.60221127843879,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.5114,726,331.86683114157444,1888.40198292737,2388.0077102075184,153.69883503173023,84.64866097397064,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.5464,727,413.166256044679,1394.471258712749,2194.4945672718386,161.23257480905292,82.36526842526904,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.5964,728,375.2324137081592,1212.291881396159,2198.1846696890507,169.1683029736646,81.17221402406342,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.66139999999996,729,547.150384468162,1604.8677135555733,2569.595430917918,169.04363211630897,81.65010507188678,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.7114,730,476.1485847830613,1423.5184533651109,1986.3240195583376,167.16854470624844,75.25084865220256,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.7564,731,488.40080515961233,1368.275862343369,1636.180772360304,--undefined--,72.76965010755401,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.8364,732,465.472820819685,1263.1372200986436,2236.0475027147413,122.92790289131048,80.64269989644406,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,361.9364,733,447.9098910820172,1465.7421476739078,2359.5327836792467,--undefined--,71.17003010135218,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,362.14639999999997,734,395.45208334743654,1515.083841530257,2172.4059577255284,147.59658375485324,82.3739420429034,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.3248,735,1268.4725023124877,2164.509151932445,3134.3423011103855,92.72372302125167,76.072617060464,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.38480000000004,736,259.4858275812435,991.0049937354479,2200.523167342537,115.06216126645806,82.26707387584761,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.4298,737,362.427924908796,1050.1309506471368,2099.2219742925854,120.58133788531741,83.89076134078775,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.4598,738,363.6860756776737,1173.3314070225354,2130.0274329366325,123.80030447699178,82.98037480055444,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.4898,739,343.2246209700402,1003.9984296576542,2194.188344387994,125.77308009364303,82.9832205131815,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.51980000000003,740,273.4667156399494,1155.780305077329,2284.9214951239087,127.75090600082818,82.26077433158694,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.5698,741,276.6507614976902,1624.4610035588166,2363.431190113776,127.51385413043033,82.45258916388397,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.62980000000005,742,401.36926942464794,1894.0419404295942,2271.1587843696093,139.34782169352013,82.06961277501527,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.6848,743,369.9855467509365,1788.5181216858493,2196.858335066623,--undefined--,75.3870296839523,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.7398,744,411.8581109436568,1038.2993786470731,2099.605570336319,123.59700263964673,81.76940238584761,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.7798,745,387.3061185560054,824.4140945870107,1927.6627749575173,114.58716532458067,81.26819490752183,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.8148,746,273.25481568273375,994.575400621354,1963.080587946782,107.06493393479187,81.08522465070926,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.84979999999996,747,329.66086227397733,828.5689556354705,2102.1600475407454,103.64961796264379,80.14362726605886,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.88980000000004,748,332.54903200891454,953.721166510369,2207.9422070010237,102.7251252365516,79.43359370101822,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.9348,749,302.5655382477668,1144.0909850952298,2010.219674799922,98.96228015163972,79.39846035830264,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,363.97479999999996,750,287.76897823938504,1320.7965522483398,2227.461187561951,--undefined--,74.57012982162,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.0348,751,454.935758028783,1443.6270227494279,1996.3951392215506,111.97654583320445,79.60914488826064,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.08979999999997,752,368.0306730744495,1901.7332315488356,2710.4853239241806,128.14020219465684,81.47602515654013,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.13480000000004,753,486.495228359723,2062.5636520369426,2795.6944683877127,132.31580618863927,80.53406701674189,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.1798,754,336.5317422803948,1501.7036165719471,2326.382044524884,--undefined--,78.29411462458995,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.21479999999997,755,322.68417773542734,1391.0000587189825,2198.8904474246488,--undefined--,73.6949368951675,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.2498,756,373.5419147845091,1471.5434320355778,2112.6992328920232,--undefined--,80.11400978943793,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.2798,757,322.2116258002055,1744.482437859743,2417.892978371578,--undefined--,78.78173641436078,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.3148,758,428.63760483409015,1646.6582573065593,2335.2717184101166,--undefined--,67.26261543926422,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.3948,759,347.49017937858326,1613.9300331991947,2271.4557487422417,--undefined--,79.32326448140427,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.4948,760,351.3629560854035,1156.3239719807339,2162.727466606237,92.31660680010893,80.15061899381878,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.5698,761,317.59085064357123,1286.1691260694988,2065.3472201439495,96.50554395351512,77.94561529401759,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.6648,762,331.90907961050954,1049.208158462518,2169.469056278665,104.17221645841698,78.16720034911997,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.7998,763,418.80410018310704,1140.7989430776133,2332.8813290608964,111.47687019728988,82.48354947666242,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,364.8798,764,381.2173456228416,1206.7457718122478,2096.252388766574,91.45464219786311,78.16315327934156,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.1592,765,1283.0890938531816,2155.5924275096463,2724.56130295263,--undefined--,75.36515172654951,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.1992,766,274.0386502290775,1306.860230483806,2198.550055392937,--undefined--,73.66360532896502,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.2342,767,522.7284664320007,1274.7048311543708,2231.069169967973,--undefined--,78.76888671030187,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.2792,768,609.162311857585,1441.2778028265293,2312.770440953157,102.88967676640698,81.41902302800906,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.3342,769,593.178213571827,1496.41375848699,2354.568210094931,--undefined--,80.84226382884816,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.3742,770,375.2081642040109,1421.278448454261,2225.6296673290417,101.36584351099823,79.08927718650412,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.4092,771,416.3344947918406,1494.655108819253,2264.3156367057713,101.77106300314361,78.49608456013807,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.4442,772,439.4254609833405,1582.695929380891,1966.9237387480316,104.03558258449034,80.53188891813754,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.4742,773,400.8520439684222,1074.735394440879,2084.930359917486,107.90740396510046,80.57036437591528,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.5542,774,529.6418724609013,1388.789386512276,2141.469072244613,107.3132868973893,81.87521413407876,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,365.6592,775,415.815439706975,1475.9325459595873,1944.4848269080442,121.34955194540731,81.13501801447093,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.1281,776,1220.8591838056748,2152.396075027242,3130.145966434502,--undefined--,75.11930907314508,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.1731,777,615.2288585715156,1884.418505157607,2621.1539815593883,--undefined--,75.5560555891666,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.2081,778,428.66725953832207,1142.5249252387398,2167.142534185233,--undefined--,82.84372413112179,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.2481,779,435.83249847913703,1354.5309006700104,2032.6220059330913,114.78009188476724,82.5960476311414,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.31809999999996,780,351.08047658289115,1957.433931345952,2048.5687481989185,113.59121708053499,80.27761350646784,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.3731,781,432.32145091139637,1562.0702153137017,2278.5493223177914,--undefined--,73.22360255020399,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.4081,782,368.66304981642224,1321.6957250965654,2021.4241541593278,--undefined--,68.95342140573217,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.4281,783,395.607609660929,1462.9176384968307,1960.8890977673598,--undefined--,71.67649784758403,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.4481,784,396.2270092888488,1204.8526967161097,1824.0778795114459,--undefined--,80.57121327792446,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.47810000000004,785,463.29029238771955,1443.8586029498915,1775.8139239033928,135.4926811765802,81.24832718623365,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.5231,786,453.46688133449356,1174.9339256250228,1971.5506778384777,136.36128697279636,80.83009642953989,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.56809999999996,787,466.06276137619517,1422.221636296624,2459.2485419533823,133.49863051804056,81.7940423785681,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.5981,788,421.51563490614143,898.0813290431049,1805.4938849891896,129.00822445358347,79.189299790106,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.6581,789,347.2433070109609,955.8374061493856,2019.1488832841155,121.2748348418537,80.31399444949558,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.7081,790,447.98375615803604,1080.237521294925,1966.6622161782054,110.91957492330063,80.69099724112678,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.7731,791,397.66944758254306,1312.3045912029634,1832.4394069085965,104.48614430452255,76.16011116106193,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.8431,792,1077.7190744622103,1968.6404791901741,3032.4564014392977,--undefined--,74.10513345051749,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.8781,793,348.14477976641837,1362.3563897244949,1866.870047935924,--undefined--,75.05892902365628,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.93309999999997,794,337.6924338904457,1204.1123679483046,1905.8654341072847,125.29644474764474,80.62893183701753,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,366.98810000000003,795,315.44699740137884,1965.1876172715727,2023.5099005408147,--undefined--,73.1391763776625,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.0481,796,347.9886496684566,1062.9541552371159,2133.155573649382,126.52513201578121,82.44821138861774,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.0981,797,305.6373933919482,1250.3581089719712,2232.568772745882,109.5961081536356,82.14825185948865,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.1281,798,318.60945289359495,1294.268141644427,2167.0675569348264,106.2193995034875,80.91619022702366,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.1681,799,405.7042594805971,2025.140952101767,2723.5255223394797,101.94353482260671,80.10053257537291,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.22810000000004,800,307.873314987235,1431.3583783992196,2072.7540389412275,96.3888164830132,76.86591982195567,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.2831,801,448.62822209026456,1652.7437701511078,2295.7115451390305,--undefined--,68.50259360823739,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.3831,802,377.9497311028805,1718.3597994022878,2236.016463080136,--undefined--,72.57641831499537,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.5331,803,377.76082673370905,1081.0869425996304,2227.051917220831,--undefined--,82.38259263546622,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.6631,804,336.94096057725426,1226.1163377011694,2530.139657851176,106.3063899175797,79.00716663775441,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.7581,805,309.03649538766206,1244.8175330614604,2037.077495354596,112.53052754232401,82.1110979613626,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.82809999999995,806,435.0867042404958,1210.7632585752262,2142.3222586390907,116.20987113200495,81.82686960778702,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.8881,807,435.29016501922507,952.5851219584397,1654.0471743444689,113.45083025117577,80.73393894801502,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,367.94809999999995,808,398.64512356878436,1929.5799432719734,2576.430525284261,107.26748042135895,81.0942442107966,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.0331,809,305.2858563251267,1299.2875515587998,2086.1496119540684,94.27086430609276,76.24516509222937,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.0931,810,373.4164173188905,1598.1333612284175,1985.4242507987385,--undefined--,70.32196854335662,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.1731,811,394.5905525497157,1155.4186172337706,2041.1263793469716,99.58031938999284,80.5582352362498,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.2681,812,407.4951056756449,1216.477721948137,2323.28430529327,93.67042719325889,81.43999832644748,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.3481,813,413.8958365789643,1755.8743566724165,1920.5823279829265,92.39107256431748,80.53637128514215,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.7345,814,939.1723146372419,1844.4560292393655,2780.0504730543475,--undefined--,70.6614918391652,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.8095,815,293.7504751183585,1510.297743538217,2311.452386688369,--undefined--,81.25414036439304,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.8745,816,294.84897791727764,2023.0744444124264,2733.0121006282357,--undefined--,69.0274174175055,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.9045,817,1208.6234161661812,2145.6647767576105,2928.723218058826,--undefined--,69.6978238679232,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.9395,818,395.6718453148046,1060.6773761066477,2182.5128607246197,109.72701575223445,82.5087532212237,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.97450000000003,819,327.7967535680772,1653.4687624747291,1988.6465794380645,97.30494229896898,80.02757411995313,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,368.9995,820,279.94429673196345,1681.7027682354892,2466.7524947588017,92.21027809195806,79.17666340996223,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.0345,821,356.8557349007201,1647.9493891537647,2234.816496842108,--undefined--,72.91920548722122,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.08450000000005,822,431.02409439940317,1748.9565132171772,1892.4962623870833,114.10227870442073,82.2196611294664,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.1345,823,399.99787988939397,1724.4556905363736,2194.2998657601565,--undefined--,75.47254438411547,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.18949999999995,824,551.9700804976602,1405.1711538984114,2552.725297757567,120.99777076505168,82.43223047672518,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.2495,825,390.88434834647103,1025.514752820673,2080.960780676694,109.9591198625818,82.29435982626508,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.30949999999996,826,577.8981504133176,1227.5048624528154,2339.735886159002,95.09765712341932,80.92561287465278,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.4145,827,319.39694170959365,1113.612525651869,2448.9700206564153,104.26976195819721,83.86822699764754,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.5295,828,322.9480530681653,1214.804524458753,2234.305354132679,117.81695698114508,80.00820734464973,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.59950000000003,829,355.34045999484005,1590.8298270216326,2618.5561591880496,--undefined--,72.69952128076703,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.6445,830,332.8523725364712,1768.7167199833477,2353.0075218497427,--undefined--,71.6254167410013,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.67449999999997,831,463.01758174193753,1399.2595542021538,2329.238502455022,--undefined--,73.13897744393799,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.7045,832,368.0357793959909,1327.8837558172559,2272.4245661102896,101.44350270448632,81.00543520502787,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.7345,833,334.79668650935866,1402.1540292876537,2115.771737923051,96.31609838449279,79.29113711778639,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.7745,834,585.1262149880232,1625.645545593033,2529.9588075761535,94.2904475483849,76.95912047286211,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.8145,835,579.0205251733718,1668.7870957532627,2426.570777454769,95.88963185765442,78.20730258404188,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.84450000000004,836,509.7394530191368,1516.9519731511286,2115.8913736662494,95.80077421969744,78.49542941378398,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.8745,837,459.01845230591067,1031.1658117610486,2171.706185534518,99.19164577819741,78.52086725979795,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.91949999999997,838,576.6156602740235,612.5887460526616,2174.1210606031063,99.99101598639479,80.45664236397161,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,369.97450000000003,839,479.26598178039166,1630.8126712238216,1782.7802020872325,100.30718283971952,79.90832975089664,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.0245,840,451.0667258535046,1620.6524767859153,1959.413111727474,101.61180675534251,74.20450033410583,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.08950000000004,841,345.8694118409929,1585.3148202943355,1901.469157904508,109.4597362050996,80.43952918066972,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.1595,842,527.1050574340368,1866.2230650963331,2244.6568131192857,--undefined--,72.9807104528095,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.22950000000003,843,326.36978786625787,1416.2168474049588,2352.7885340044277,100.12940115813232,81.20557339914559,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.2845,844,459.1831414418687,961.8236472202973,1901.7591458972483,--undefined--,73.13157899117715,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.3245,845,442.9248405230821,1089.3358499292483,1508.9912315147042,--undefined--,78.80567321132716,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.3645,846,168.28251779764267,772.3462695393639,2303.0494205778687,97.85726689754914,80.92897361261032,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.3945,847,320.6275165415852,1142.4092701033296,2197.4997479593717,96.90033863962174,81.46797134176087,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.43949999999995,848,423.42278855637284,1860.6011051288092,2086.8386923508324,94.41105001573172,78.99840836604865,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.5095,849,544.3097169574052,1559.8135812132746,2062.1178211554775,94.92049877995112,80.52160419765508,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.5745,850,377.0500588549549,1117.447944906904,2104.8880621965986,89.16165152710697,79.79196556642128,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.6395,851,424.9157692301998,1409.4167789320793,2146.8043352301947,92.12215012957407,81.35295833901586,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.71450000000004,852,420.42333240142824,1707.2680895602514,1995.4836602249725,94.59383840202338,79.71560326455021,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.79449999999997,853,384.7748860368678,1259.4899949770574,1928.3396484828306,103.16074622069011,78.24028239873115,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,370.9495,854,425.4112005068967,1446.2577951317512,2064.659905455273,--undefined--,68.17403896278988,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,371.0145,855,327.79957438766934,1460.232123291487,2130.923666654803,--undefined--,76.37707898149614,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,371.57899999999995,856,441.5721054663608,1347.9181108958542,2149.647411307151,--undefined--,66.9939533820548,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,371.624,857,353.3477180203984,1417.2660850266702,2027.484087566562,--undefined--,74.26483435936738,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,371.664,858,583.8755033797241,995.5804150437572,1835.8795775136684,100.285309845351,82.37764925881565,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,371.699,859,585.2196312554972,1920.9575942142003,2791.807786873079,101.3018135929243,81.48724030982154,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,371.764,860,317.3881127831887,1651.4988735588954,2077.723098643586,98.67614370988665,80.64587683685603,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,371.839,861,121.95856165124238,1610.2980392048305,1860.8540015762167,--undefined--,71.92203335844667,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,371.874,862,444.08843494147567,1614.5161618519712,1980.695023765967,106.5606359950607,81.53613726444858,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,371.914,863,332.3411290189397,1439.1982979308048,1889.1285014374496,95.08856250547876,79.41155694921176,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,371.96900000000005,864,401.4374905664594,1058.1414514943808,2227.9010394881393,93.37384683839527,79.67709483155771,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.034,865,332.36115305620154,1008.0725945063242,2021.2348017706543,89.5764838721072,79.40999911840248,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.094,866,396.9930748840318,1875.947768317014,2375.0690434010003,--undefined--,70.17140303348668,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.19399999999996,867,493.4404731989108,1175.8569097784807,1971.462126612369,110.16622195044332,81.06641776158547,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.294,868,585.0438694543819,908.5756724711142,1864.5722918401416,98.22522658806304,80.56834654336011,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.324,869,567.8909164857946,1268.793550057868,2011.6912455771576,97.09684443234443,80.73346096925582,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.36400000000003,870,471.63042496511963,1323.1218030651446,1775.1737388692893,96.14951880398033,79.26888215693594,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.43399999999997,871,552.409338613098,1335.9250404157262,1496.0823932181022,102.1864086453666,79.8639536506061,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.499,872,358.1160213090727,1672.5156218793365,2474.225261858057,111.22587669019588,80.6772840298093,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.544,873,326.12767438638866,1127.7220441143618,1995.0054036716826,107.94825444695664,81.53521029673206,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.59400000000005,874,348.13708599451047,1604.363297996171,2585.8093190221534,104.65439614473097,81.40544552139372,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.634,875,342.2916603269157,1401.0553990782123,1960.951891891684,102.04656617407122,77.99166290332894,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.714,876,593.7083683473129,1647.0966369782093,2874.634869145979,96.8126006623396,81.1773811455651,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.81899999999996,877,471.8012908869129,1531.8200931341742,2028.5471686833512,87.08766406602437,77.74013775559577,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.869,878,370.73333075164044,1507.6192819850796,2164.5595489521106,87.28835911694696,77.69624132453167,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.919,879,322.12482899573985,1574.8054746764997,2558.8913933513927,86.80516071852777,76.52468023150247,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,372.98400000000004,880,430.3918194234781,1742.4184788212513,2380.1958438925085,89.5352973074025,79.35120777720998,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,373.069,881,439.51557395331844,1277.430362580086,1953.8562285888977,114.36789355636125,80.43779427932462,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,373.9167,882,292.3412942301909,1491.354335150765,2184.181151396832,--undefined--,73.70338922639932,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,374.0317,883,428.06340052123136,1547.7470230293416,2238.824612903971,132.85155568102044,83.29656595840072,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,374.11170000000004,884,332.20307936890936,1650.593221741546,2157.598264998876,133.51942480934403,82.79832636523436,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,374.1467,885,328.0816476792021,1490.0600837018214,2139.7373924144704,141.92096928237376,83.54492678349479,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,374.2267,886,382.9711858706063,1857.65686720821,2126.620593889779,168.5753836452551,81.77882111578658,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,374.3917,887,374.3490007387417,1392.5983047351115,2331.1518367161702,86.5309240623213,69.15215964046222,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,374.6967,888,339.3760884764196,1198.922817769272,2358.296703104499,109.1731740615302,81.31803150941587,0,0,0,0,0,0,0,0,0,0,0,0
CA1HA_87,375.2005,889,400.2367643964094,1339.5648245114767,2129.2242689240793,--undefined--,67.02472621749116,0,0,0,0,0,0,0,0,0,0,0,0
