speaker,time,row_index
CA1HA_87,379.3591,935
CA1HA_87,379.3991,936
CA1HA_87,379.4391,937
CA1HA_87,379.4691,938
CA1HA_87,379.5141,939
CA1HA_87,379.5691,940
CA1HA_87,379.6241,941
CA1HA_87,379.6691,942
CA1HA_87,379.7191,943
CA1HA_87,379.7791,944
CA1HA_87,379.8291,945
CA1HA_87,379.8691,946
CA1HA_87,379.8991,947
CA1HA_87,379.9641,948
CA1HA_87,380.0641,949
CA1HA_87,380.1291,950
CA1HA_87,380.1991,951
CA1HA_87,380.2691,952
CA1HA_87,380.3091,953
CA1HA_87,380.5041,954
CA1HA_87,380.7141,955
CA1HA_87,380.7691,956
CA1HA_87,380.7941,957
CA1HA_87,380.8191,958
CA1HA_87,380.8491,959
CA1HA_87,380.8941,960
CA1HA_87,380.9591,961
CA1HA_87,381.0091,962
CA1HA_87,381.0391,963
CA1HA_87,381.0891,964
CA1HA_87,381.1391,965
CA1HA_87,381.1691,966
CA1HA_87,381.1991,967
CA1HA_87,381.2291,968
CA1HA_87,381.2641,969
CA1HA_87,381.3091,970
CA1HA_87,381.3491,971
CA1HA_87,381.4191,972
CA1HA_87,381.5241,973
CA1HA_87,381.6341,974
CA1HA_87,382.2452,975
CA1HA_87,382.3052,976
CA1HA_87,382.4952,977
CA1HA_87,382.7202,978
CA1HA_87,382.8152,979
CA1HA_87,382.8502,980
CA1HA_87,382.8952,981
CA1HA_87,382.9402,982
CA1HA_87,383.1843,983
CA1HA_87,383.2493,984
CA1HA_87,383.2993,985
CA1HA_87,383.3443,986
CA1HA_87,383.3943,987
CA1HA_87,383.4543,988
CA1HA_87,383.4893,989
CA1HA_87,383.5443,990
CA1HA_87,383.6243,991
CA1HA_87,383.7143,992
CA1HA_87,383.8243,993
CA1HA_87,383.9043,994
CA1HA_87,383.9593,995
CA1HA_87,384.0143,996
CA1HA_87,384.0943,997
CA1HA_87,384.1593,998
CA1HA_87,384.1993,999
CA1HA_87,384.2393,1000
CA1HA_87,384.2693,1001
CA1HA_87,384.3143,1002
CA1HA_87,384.3743,1003
CA1HA_87,384.4343,1004
CA1HA_87,384.4793,1005
CA1HA_87,384.5093,1006
CA1HA_87,384.5493,1007
CA1HA_87,384.5893,1008
CA1HA_87,384.6193,1009
CA1HA_87,385.2743,1010
CA1HA_87,385.3043,1011
CA1HA_87,385.3643,1012
CA1HA_87,385.4393,1013
CA1HA_87,385.4943,1014
CA1HA_87,385.5843,1015
CA1HA_87,385.6743,1016
CA1HA_87,385.7193,1017
CA1HA_87,385.7493,1018
CA1HA_87,385.7793,1019
CA1HA_87,385.7993,1020
CA1HA_87,385.8193,1021
CA1HA_87,385.8543,1022
CA1HA_87,385.8993,1023
CA1HA_87,385.9493,1024
CA1HA_87,386.0143,1025
CA1HA_87,386.0743,1026
CA1HA_87,386.1093,1027
CA1HA_87,386.1493,1028
CA1HA_87,386.1893,1029
CA1HA_87,386.2193,1030
CA1HA_87,386.2543,1031
CA1HA_87,386.3093,1032
CA1HA_87,386.4093,1033
CA1HA_87,386.4993,1034
CA1HA_87,386.5543,1035
CA1HA_87,386.6143,1036
CA1HA_87,386.6593,1037
CA1HA_87,386.6893,1038
CA1HA_87,386.7193,1039
CA1HA_87,386.7643,1040
CA1HA_87,386.8093,1041
CA1HA_87,387.1393,1042
CA1HA_87,387.4693,1043
CA1HA_87,387.5193,1044
CA1HA_87,387.5893,1045
CA1HA_87,387.6293,1046
CA1HA_87,387.6843,1047
CA1HA_87,387.7593,1048
CA1HA_87,387.8143,1049
CA1HA_87,387.8693,1050
CA1HA_87,387.9343,1051
CA1HA_87,388.0043,1052
CA1HA_87,388.0593,1053
CA1HA_87,388.1043,1054
CA1HA_87,388.1543,1055
CA1HA_87,388.1993,1056
CA1HA_87,388.2443,1057
CA1HA_87,388.2893,1058
CA1HA_87,388.3393,1059
CA1HA_87,388.4093,1060
CA1HA_87,388.5593,1061
CA1HA_87,388.6893,1062
CA1HA_87,388.7093,1063
CA1HA_87,388.9243,1064
CA1HA_87,389.9462,1065
CA1HA_87,389.9862,1066
CA1HA_87,390.0162,1067
CA1HA_87,390.0462,1068
CA1HA_87,390.0912,1069
CA1HA_87,390.1362,1070
CA1HA_87,390.1712,1071
CA1HA_87,390.2212,1072
CA1HA_87,390.2812,1073
CA1HA_87,390.3362,1074
CA1HA_87,390.3912,1075
CA1HA_87,390.4662,1076
CA1HA_87,390.5462,1077
CA1HA_87,390.6112,1078
CA1HA_87,390.7112,1079
CA1HA_87,390.7912,1080
CA1HA_87,390.8462,1081
CA1HA_87,390.9712,1082
CA1HA_87,391.0662,1083
CA1HA_87,391.1462,1084
CA1HA_87,391.2262,1085
CA1HA_87,391.2562,1086
CA1HA_87,391.2862,1087
CA1HA_87,391.6162,1088
CA1HA_87,391.6462,1089
CA1HA_87,391.6762,1090
CA1HA_87,391.7312,1091
CA1HA_87,391.8162,1092
CA1HA_87,391.9262,1093
CA1HA_87,392.0312,1094
CA1HA_87,392.8233,1095
CA1HA_87,392.8583,1096
CA1HA_87,392.8833,1097
CA1HA_87,392.9483,1098
CA1HA_87,393.0183,1099
CA1HA_87,393.0533,1100
CA1HA_87,393.1383,1101
CA1HA_87,393.2833,1102
CA1HA_87,393.3933,1103
CA1HA_87,393.4333,1104
CA1HA_87,393.4933,1105
CA1HA_87,393.5783,1106
CA1HA_87,393.6333,1107
CA1HA_87,393.6533,1108
CA1HA_87,393.7033,1109
CA1HA_87,393.7783,1110
CA1HA_87,393.8733,1111
CA1HA_87,393.9733,1112
CA1HA_87,394.0233,1113
CA1HA_87,394.0733,1114
CA1HA_87,394.1233,1115
CA1HA_87,394.1533,1116
CA1HA_87,394.1833,1117
CA1HA_87,394.2133,1118
CA1HA_87,394.2433,1119
CA1HA_87,394.5433,1120
CA1HA_87,394.8333,1121
CA1HA_87,394.8533,1122
CA1HA_87,397.9988,1123
CA1HA_87,398.0788,1124
CA1HA_87,398.1388,1125
CA1HA_87,398.1738,1126
CA1HA_87,398.2088,1127
CA1HA_87,398.2488,1128
CA1HA_87,398.2838,1129
CA1HA_87,398.3388,1130
CA1HA_87,398.3838,1131
CA1HA_87,398.4238,1132
CA1HA_87,398.5088,1133
CA1HA_87,398.5738,1134
CA1HA_87,398.6088,1135
CA1HA_87,398.6588,1136
CA1HA_87,398.7138,1137
CA1HA_87,398.7738,1138
CA1HA_87,398.8238,1139
CA1HA_87,398.8738,1140
CA1HA_87,398.9538,1141
CA1HA_87,399.0388,1142
CA1HA_87,399.1188,1143
CA1HA_87,399.2238,1144
CA1HA_87,399.3038,1145
CA1HA_87,399.3338,1146
CA1HA_87,399.3738,1147
CA1HA_87,399.4238,1148
CA1HA_87,399.4938,1149
CA1HA_87,399.5638,1150
CA1HA_87,399.6588,1151
CA1HA_87,399.7538,1152
CA1HA_87,399.8138,1153
CA1HA_87,399.8874,1154
CA1HA_87,399.9324,1155
CA1HA_87,399.9874,1156
CA1HA_87,400.0374,1157
CA1HA_87,400.0724,1158
CA1HA_87,400.1024,1159
CA1HA_87,400.1324,1160
CA1HA_87,400.1724,1161
CA1HA_87,400.2374,1162
CA1HA_87,400.3024,1163
CA1HA_87,400.3424,1164
CA1HA_87,400.4774,1165
CA1HA_87,400.5574,1166
CA1HA_87,400.6424,1167
CA1HA_87,400.7174,1168
CA1HA_87,400.7874,1169
CA1HA_87,400.8324,1170
CA1HA_87,400.8624,1171
CA1HA_87,400.9074,1172
CA1HA_87,400.9874,1173
CA1HA_87,401.0574,1174
CA1HA_87,401.1224,1175
CA1HA_87,401.1774,1176
CA1HA_87,401.2274,1177
CA1HA_87,401.3324,1178
CA1HA_87,401.4674,1179
CA1HA_87,401.5574,1180
CA1HA_87,401.6224,1181
CA1HA_87,401.7024,1182
CA1HA_87,401.7924,1183
CA1HA_87,401.8624,1184
CA1HA_87,401.8924,1185
CA1HA_87,401.9224,1186
CA1HA_87,401.9524,1187
CA1HA_87,401.9824,1188
CA1HA_87,402.0024,1189
CA1HA_87,402.0224,1190
CA1HA_87,402.0774,1191
CA1HA_87,402.1424,1192
CA1HA_87,402.1874,1193
CA1HA_87,402.2524,1194
CA1HA_87,402.3124,1195
CA1HA_87,402.3424,1196
CA1HA_87,402.3724,1197
CA1HA_87,402.4024,1198
CA1HA_87,402.4574,1199
CA1HA_87,402.5224,1200
CA1HA_87,402.5874,1201
CA1HA_87,402.6574,1202
CA1HA_87,402.7224,1203
CA1HA_87,402.8474,1204
CA1HA_87,402.9624,1205
CA1HA_87,403.5049,1206
CA1HA_87,403.5349,1207
CA1HA_87,403.5749,1208
CA1HA_87,403.6149,1209
CA1HA_87,403.6449,1210
CA1HA_87,403.6749,1211
CA1HA_87,403.7049,1212
CA1HA_87,403.7499,1213
CA1HA_87,403.7949,1214
CA1HA_87,403.8299,1215
CA1HA_87,403.8849,1216
CA1HA_87,403.9299,1217
CA1HA_87,403.9549,1218
CA1HA_87,404.0099,1219
CA1HA_87,404.0849,1220
CA1HA_87,404.1349,1221
CA1HA_87,404.1549,1222
CA1HA_87,404.1649,1223
CA1HA_87,404.1849,1224
CA1HA_87,404.2149,1225
CA1HA_87,404.2499,1226
CA1HA_87,404.2949,1227
CA1HA_87,404.3749,1228
CA1HA_87,404.4449,1229
CA1HA_87,404.4749,1230
CA1HA_87,404.5049,1231
CA1HA_87,404.5899,1232
CA1HA_87,404.6649,1233
CA1HA_87,405.2391,1234
CA1HA_87,405.2841,1235
CA1HA_87,405.4091,1236
CA1HA_87,405.5241,1237
CA1HA_87,405.6141,1238
CA1HA_87,405.7141,1239
CA1HA_87,405.7841,1240
CA1HA_87,405.8741,1241
CA1HA_87,408.7614,1242
CA1HA_87,408.8314,1243
CA1HA_87,408.8814,1244
CA1HA_87,408.9314,1245
CA1HA_87,408.9614,1246
CA1HA_87,409.365,1247
CA1HA_87,409.41,1248
CA1HA_87,409.465,1249
CA1HA_87,409.525,1250
CA1HA_87,409.59,1251
CA1HA_87,409.64,1252
CA1HA_87,409.7,1253
CA1HA_87,409.77,1254
CA1HA_87,409.825,1255
CA1HA_87,409.875,1256
CA1HA_87,409.93,1257
CA1HA_87,409.975,1258
CA1HA_87,410.025,1259
CA1HA_87,410.14,1260
CA1HA_87,410.335,1261
CA1HA_87,410.845,1262
CA1HA_87,411.6874,1263
CA1HA_87,411.7674,1264
CA1HA_87,411.8224,1265
CA1HA_87,411.8624,1266
CA1HA_87,411.9074,1267
CA1HA_87,411.9624,1268
CA1HA_87,412.0174,1269
CA1HA_87,412.0574,1270
CA1HA_87,412.0874,1271
CA1HA_87,412.1274,1272
CA1HA_87,412.1724,1273
CA1HA_87,412.2124,1274
CA1HA_87,412.2874,1275
CA1HA_87,412.3624,1276
CA1HA_87,412.3974,1277
CA1HA_87,412.4274,1278
CA1HA_87,412.4974,1279
CA1HA_87,412.5974,1280
CA1HA_87,412.9036,1281
CA1HA_87,412.9636,1282
CA1HA_87,413.0336,1283
CA1HA_87,413.0936,1284
CA1HA_87,413.1236,1285
CA1HA_87,413.1736,1286
CA1HA_87,413.2486,1287
CA1HA_87,413.3436,1288
CA1HA_87,413.4286,1289
CA1HA_87,413.4786,1290
CA1HA_87,413.5986,1291
CA1HA_87,413.6936,1292
CA1HA_87,413.7986,1293
CA1HA_87,413.9486,1294
CA1HA_87,414.0136,1295
CA1HA_87,414.0436,1296
CA1HA_87,414.0736,1297
CA1HA_87,414.1036,1298
CA1HA_87,414.1486,1299
CA1HA_87,414.1986,1300
CA1HA_87,414.2486,1301
CA1HA_87,414.3236,1302
CA1HA_87,414.4586,1303
CA1HA_87,414.5586,1304
CA1HA_87,414.6436,1305
CA1HA_87,414.7336,1306
CA1HA_87,415.5945,1307
CA1HA_87,415.6745,1308
CA1HA_87,415.7345,1309
CA1HA_87,415.7995,1310
CA1HA_87,415.8645,1311
CA1HA_87,415.9645,1312
CA1HA_87,416.0495,1313
CA1HA_87,416.0845,1314
CA1HA_87,416.1095,1315
CA1HA_87,416.1395,1316
CA1HA_87,416.1845,1317
CA1HA_87,416.2795,1318
CA1HA_87,416.3745,1319
CA1HA_87,416.4595,1320
CA1HA_87,416.5545,1321
CA1HA_87,416.6345,1322
CA1HA_87,416.7145,1323
CA1HA_87,416.7945,1324
CA1HA_87,416.8695,1325
CA1HA_87,416.9245,1326
CA1HA_87,416.9845,1327
CA1HA_87,417.0495,1328
CA1HA_87,417.1045,1329
CA1HA_87,417.1995,1330
CA1HA_87,417.3295,1331
CA1HA_87,417.4495,1332
CA1HA_87,417.5345,1333
CA1HA_87,417.6197,1334
CA1HA_87,417.6797,1335
CA1HA_87,417.7297,1336
CA1HA_87,417.7847,1337
CA1HA_87,417.8797,1338
CA1HA_87,417.9897,1339
CA1HA_87,418.0497,1340
CA1HA_87,418.0897,1341
CA1HA_87,418.1247,1342
CA1HA_87,418.1797,1343
CA1HA_87,418.2797,1344
CA1HA_87,418.4197,1345
CA1HA_87,418.5197,1346
CA1HA_87,418.6247,1347
CA1HA_87,419.2627,1348
CA1HA_87,419.5077,1349
CA1HA_87,419.6277,1350
CA1HA_87,419.7077,1351
CA1HA_87,419.7777,1352
CA1HA_87,419.8577,1353
CA1HA_87,419.9127,1354
CA1HA_87,419.9677,1355
CA1HA_87,420.0427,1356
CA1HA_87,420.1127,1357
CA1HA_87,420.1827,1358
CA1HA_87,420.2477,1359
CA1HA_87,420.3877,1360
CA1HA_87,420.6227,1361
CA1HA_87,421.3543,1362
CA1HA_87,421.4143,1363
CA1HA_87,421.4593,1364
CA1HA_87,421.5043,1365
CA1HA_87,421.5493,1366
CA1HA_87,421.5993,1367
CA1HA_87,421.6543,1368
CA1HA_87,421.6943,1369
CA1HA_87,421.7293,1370
CA1HA_87,421.7693,1371
CA1HA_87,421.8243,1372
CA1HA_87,421.8693,1373
CA1HA_87,421.8943,1374
CA1HA_87,421.9393,1375
CA1HA_87,421.9893,1376
CA1HA_87,422.0543,1377
CA1HA_87,422.1193,1378
CA1HA_87,422.1643,1379
CA1HA_87,422.2293,1380
CA1HA_87,422.2843,1381
CA1HA_87,422.3493,1382
CA1HA_87,423.9739,1383
CA1HA_87,424.0389,1384
CA1HA_87,424.0889,1385
CA1HA_87,424.1489,1386
CA1HA_87,424.1989,1387
CA1HA_87,424.2439,1388
CA1HA_87,424.3689,1389
CA1HA_87,424.4839,1390
CA1HA_87,424.5239,1391
CA1HA_87,424.5539,1392
CA1HA_87,424.815,1393
CA1HA_87,424.855,1394
CA1HA_87,424.885,1395
CA1HA_87,424.925,1396
CA1HA_87,424.975,1397
CA1HA_87,425.035,1398
CA1HA_87,425.1,1399
CA1HA_87,425.15,1400
CA1HA_87,425.195,1401
CA1HA_87,425.265,1402
CA1HA_87,425.355,1403
CA1HA_87,425.42,1404
CA1HA_87,425.51,1405
CA1HA_87,425.6,1406
CA1HA_87,425.635,1407
CA1HA_87,425.71,1408
CA1HA_87,426.5248,1409
CA1HA_87,426.9048,1410
CA1HA_87,427.3248,1411
CA1HA_87,427.4098,1412
CA1HA_87,427.4498,1413
CA1HA_87,427.4998,1414
CA1HA_87,427.5998,1415
CA1HA_87,427.6948,1416
CA1HA_87,427.7598,1417
CA1HA_87,427.8198,1418
CA1HA_87,427.8698,1419
CA1HA_87,427.9148,1420
CA1HA_87,427.9548,1421
CA1HA_87,428.0348,1422
CA1HA_87,428.1298,1423
CA1HA_87,428.2048,1424
CA1HA_87,428.2998,1425
CA1HA_87,428.4798,1426
CA1HA_87,429.2554,1427
CA1HA_87,429.3304,1428
CA1HA_87,429.4054,1429
CA1HA_87,429.4704,1430
CA1HA_87,429.5454,1431
CA1HA_87,429.6304,1432
CA1HA_87,429.6854,1433
CA1HA_87,429.7254,1434
CA1HA_87,429.7754,1435
CA1HA_87,429.8154,1436
CA1HA_87,429.8454,1437
CA1HA_87,429.8754,1438
CA1HA_87,429.9104,1439
CA1HA_87,429.9454,1440
CA1HA_87,429.9754,1441
CA1HA_87,430.0054,1442
CA1HA_87,430.0354,1443
CA1HA_87,430.0704,1444
CA1HA_87,430.1154,1445
CA1HA_87,430.1904,1446
CA1HA_87,430.2954,1447
CA1HA_87,430.3554,1448
CA1HA_87,430.3904,1449
CA1HA_87,430.4404,1450
CA1HA_87,430.5254,1451
CA1HA_87,430.6204,1452
CA1HA_87,430.6754,1453
CA1HA_87,430.7504,1454
CA1HA_87,430.8254,1455
CA1HA_87,430.8704,1456
CA1HA_87,430.9104,1457
CA1HA_87,430.9754,1458
CA1HA_87,431.0404,1459
CA1HA_87,431.1104,1460
CA1HA_87,431.1654,1461
CA1HA_87,431.1804,1462
CA1HA_87,431.2054,1463
CA1HA_87,431.2354,1464
CA1HA_87,431.2654,1465
CA1HA_87,433.045,1466
CA1HA_87,433.11,1467
CA1HA_87,433.185,1468
CA1HA_87,433.255,1469
CA1HA_87,433.35,1470
CA1HA_87,433.555,1471
CA1HA_87,433.9585,1472
CA1HA_87,434.0485,1473
CA1HA_87,434.0935,1474
CA1HA_87,434.1485,1475
CA1HA_87,434.2135,1476
CA1HA_87,434.2935,1477
CA1HA_87,434.4335,1478
CA1HA_87,435.9128,1479
CA1HA_87,436.0078,1480
CA1HA_87,436.0678,1481
CA1HA_87,436.1128,1482
CA1HA_87,436.1478,1483
CA1HA_87,436.2078,1484
CA1HA_87,436.2578,1485
CA1HA_87,436.3028,1486
CA1HA_87,436.3878,1487
CA1HA_87,436.4578,1488
CA1HA_87,436.5328,1489
CA1HA_87,436.6128,1490
CA1HA_87,436.6578,1491
CA1HA_87,436.8528,1492
CA1HA_87,437.1126,1493
CA1HA_87,437.2076,1494
CA1HA_87,437.2376,1495
CA1HA_87,437.2826,1496
CA1HA_87,437.3276,1497
CA1HA_87,437.3476,1498
CA1HA_87,437.3776,1499
CA1HA_87,437.4126,1500
CA1HA_87,437.4576,1501
CA1HA_87,437.5376,1502
CA1HA_87,437.6076,1503
CA1HA_87,437.6276,1504
CA1HA_87,437.6476,1505
CA1HA_87,437.6776,1506
CA1HA_87,437.7076,1507
CA1HA_87,437.7476,1508
CA1HA_87,437.8226,1509
CA1HA_87,437.9226,1510
CA1HA_87,438.0026,1511
CA1HA_87,438.0526,1512
CA1HA_87,438.1026,1513
CA1HA_87,438.1676,1514
CA1HA_87,438.2226,1515
CA1HA_87,438.2776,1516
CA1HA_87,438.3276,1517
CA1HA_87,438.3576,1518
CA1HA_87,438.3876,1519
CA1HA_87,438.4176,1520
CA1HA_87,438.4376,1521
CA1HA_87,438.4576,1522
CA1HA_87,438.4926,1523
CA1HA_87,438.5526,1524
CA1HA_87,438.6076,1525
CA1HA_87,438.6376,1526
CA1HA_87,438.6676,1527
CA1HA_87,438.6976,1528
CA1HA_87,438.7276,1529
CA1HA_87,438.7676,1530
CA1HA_87,438.8226,1531
CA1HA_87,438.8726,1532
CA1HA_87,438.9226,1533
CA1HA_87,438.9676,1534
CA1HA_87,438.9976,1535
CA1HA_87,439.0376,1536
CA1HA_87,439.1476,1537
CA1HA_87,439.2576,1538
CA1HA_87,439.3026,1539
CA1HA_87,439.3926,1540
CA1HA_87,439.4926,1541
CA1HA_87,439.5426,1542
CA1HA_87,439.5859,1543
CA1HA_87,439.6059,1544
CA1HA_87,439.6359,1545
CA1HA_87,439.6959,1546
CA1HA_87,439.7559,1547
CA1HA_87,439.7859,1548
CA1HA_87,439.8159,1549
CA1HA_87,439.8459,1550
CA1HA_87,439.8909,1551
CA1HA_87,439.9359,1552
CA1HA_87,439.9859,1553
CA1HA_87,440.0359,1554
CA1HA_87,440.0709,1555
CA1HA_87,440.1459,1556
CA1HA_87,440.2309,1557
CA1HA_87,440.2709,1558
CA1HA_87,440.3009,1559
CA1HA_87,440.3609,1560
CA1HA_87,440.4209,1561
CA1HA_87,440.4559,1562
CA1HA_87,440.5109,1563
CA1HA_87,440.5659,1564
CA1HA_87,440.6963,1565
CA1HA_87,440.8063,1566
CA1HA_87,440.9063,1567
CA1HA_87,440.9863,1568
CA1HA_87,441.0963,1569
CA1HA_87,441.2063,1570
CA1HA_87,441.2863,1571
CA1HA_87,441.3163,1572
CA1HA_87,441.3513,1573
CA1HA_87,441.3913,1574
CA1HA_87,441.4213,1575
CA1HA_87,441.4513,1576
CA1HA_87,441.5363,1577
CA1HA_87,441.6263,1578
CA1HA_87,441.6863,1579
CA1HA_87,441.7513,1580
CA1HA_87,441.8713,1581
CA1HA_87,441.9713,1582
CA1HA_87,442.6888,1583
CA1HA_87,442.7888,1584
CA1HA_87,443.2388,1585
CA1HA_87,444.7181,1586
CA1HA_87,444.7981,1587
CA1HA_87,444.8631,1588
CA1HA_87,444.9181,1589
CA1HA_87,444.9631,1590
CA1HA_87,445.0231,1591
CA1HA_87,445.0831,1592
CA1HA_87,445.1281,1593
CA1HA_87,445.1931,1594
CA1HA_87,445.2531,1595
CA1HA_87,445.2781,1596
CA1HA_87,445.3381,1597
CA1HA_87,445.4281,1598
CA1HA_87,445.5031,1599
CA1HA_87,445.5581,1600
CA1HA_87,445.6481,1601
CA1HA_87,445.7731,1602
CA1HA_87,445.8781,1603
CA1HA_87,446.1233,1604
CA1HA_87,446.2233,1605
CA1HA_87,446.2783,1606
CA1HA_87,446.3433,1607
CA1HA_87,446.4033,1608
CA1HA_87,446.4333,1609
CA1HA_87,446.4733,1610
CA1HA_87,446.5183,1611
CA1HA_87,446.5583,1612
CA1HA_87,446.6133,1613
CA1HA_87,446.6683,1614
CA1HA_87,446.7033,1615
CA1HA_87,446.7333,1616
CA1HA_87,446.7633,1617
CA1HA_87,446.7933,1618
CA1HA_87,446.8133,1619
CA1HA_87,446.8333,1620
CA1HA_87,446.8633,1621
CA1HA_87,446.8983,1622
CA1HA_87,446.9333,1623
CA1HA_87,446.9533,1624
CA1HA_87,446.9633,1625
CA1HA_87,446.9833,1626
CA1HA_87,447.0133,1627
CA1HA_87,447.0483,1628
CA1HA_87,447.0983,1629
CA1HA_87,447.1783,1630
CA1HA_87,447.2433,1631
CA1HA_87,447.2733,1632
CA1HA_87,447.3033,1633
CA1HA_87,447.3733,1634
CA1HA_87,447.4333,1635
CA1HA_87,447.5443,1636
CA1HA_87,447.6393,1637
CA1HA_87,447.7443,1638
CA1HA_87,447.8793,1639
CA1HA_87,447.9743,1640
CA1HA_87,448.0393,1641
CA1HA_87,448.1193,1642
CA1HA_87,448.1993,1643
CA1HA_87,448.3293,1644
CA1HA_87,448.3643,1645
CA1HA_87,448.4093,1646
CA1HA_87,448.4643,1647
CA1HA_87,448.5093,1648
CA1HA_87,448.5393,1649
CA1HA_87,448.5843,1650
CA1HA_87,448.6343,1651
CA1HA_87,448.6993,1652
CA1HA_87,449.1867,1653
CA1HA_87,449.2717,1654
CA1HA_87,449.3317,1655
CA1HA_87,449.4017,1656
CA1HA_87,449.4517,1657
CA1HA_87,449.5617,1658
CA1HA_87,449.9967,1659
CA1HA_87,450.63,1660
CA1HA_87,450.7,1661
CA1HA_87,450.78,1662
CA1HA_87,450.865,1663
CA1HA_87,450.925,1664
CA1HA_87,450.99,1665
CA1HA_87,451.12,1666
CA1HA_87,451.275,1667
CA1HA_87,451.605,1668
CA1HA_87,451.9764,1669
CA1HA_87,452.0314,1670
CA1HA_87,452.0864,1671
CA1HA_87,452.1614,1672
CA1HA_87,452.2664,1673
CA1HA_87,452.4014,1674
CA1HA_87,452.4864,1675
CA1HA_87,452.5614,1676
CA1HA_87,454.405,1677
CA1HA_87,454.485,1678
CA1HA_87,454.55,1679
CA1HA_87,454.64,1680
CA1HA_87,454.9317,1681
CA1HA_87,455.0417,1682
CA1HA_87,455.1317,1683
CA1HA_87,455.1917,1684
CA1HA_87,455.2317,1685
CA1HA_87,455.2717,1686
CA1HA_87,455.3067,1687
CA1HA_87,455.3467,1688
CA1HA_87,455.6067,1689
CA1HA_87,456.297,1690
CA1HA_87,456.367,1691
CA1HA_87,456.457,1692
CA1HA_87,456.542,1693
CA1HA_87,456.577,1694
CA1HA_87,456.617,1695
CA1HA_87,456.652,1696
CA1HA_87,456.742,1697
CA1HA_87,456.842,1698
CA1HA_87,456.897,1699
CA1HA_87,456.947,1700
CA1HA_87,456.987,1701
CA1HA_87,457.022,1702
CA1HA_87,457.062,1703
CA1HA_87,457.112,1704
CA1HA_87,457.207,1705
CA1HA_87,457.292,1706
CA1HA_87,457.342,1707
CA1HA_87,457.402,1708
CA1HA_87,457.517,1709
CA1HA_87,457.612,1710
CA1HA_87,457.9018,1711
CA1HA_87,457.9318,1712
CA1HA_87,457.9618,1713
CA1HA_87,457.9918,1714
CA1HA_87,458.0218,1715
CA1HA_87,458.0518,1716
CA1HA_87,458.0818,1717
CA1HA_87,458.1268,1718
CA1HA_87,458.1968,1719
CA1HA_87,458.2568,1720
CA1HA_87,458.3068,1721
CA1HA_87,458.3518,1722
CA1HA_87,458.3868,1723
CA1HA_87,458.4418,1724
CA1HA_87,458.5068,1725
CA1HA_87,458.5418,1726
CA1HA_87,458.5618,1727
CA1HA_87,458.6068,1728
CA1HA_87,458.7018,1729
CA1HA_87,458.7818,1730
CA1HA_87,459.0494,1731
CA1HA_87,459.0744,1732
CA1HA_87,459.1294,1733
CA1HA_87,459.2344,1734
CA1HA_87,459.3594,1735
CA1HA_87,459.4544,1736
CA1HA_87,459.5044,1737
CA1HA_87,459.6644,1738
CA1HA_87,460.6357,1739
CA1HA_87,460.8507,1740
CA1HA_87,460.9207,1741
CA1HA_87,461.0007,1742
CA1HA_87,461.0507,1743
CA1HA_87,461.1207,1744
CA1HA_87,461.1807,1745
CA1HA_87,461.7457,1746
CA1HA_87,462.1444,1747
CA1HA_87,462.2844,1748
CA1HA_87,462.4294,1749
CA1HA_87,462.4944,1750
CA1HA_87,462.5644,1751
CA1HA_87,462.6294,1752
CA1HA_87,462.6944,1753
CA1HA_87,462.7844,1754
CA1HA_87,462.8594,1755
CA1HA_87,462.8944,1756
CA1HA_87,462.9394,1757
CA1HA_87,462.9844,1758
CA1HA_87,463.0144,1759
CA1HA_87,463.0394,1760
CA1HA_87,463.0894,1761
CA1HA_87,463.1394,1762
CA1HA_87,463.1694,1763
CA1HA_87,463.1994,1764
CA1HA_87,465.6721,1765
CA1HA_87,465.7221,1766
CA1HA_87,465.7571,1767
CA1HA_87,465.7871,1768
CA1HA_87,465.8221,1769
CA1HA_87,465.8771,1770
CA1HA_87,465.9321,1771
CA1HA_87,465.9971,1772
CA1HA_87,466.1121,1773
CA1HA_87,466.1871,1774
CA1HA_87,466.2421,1775
CA1HA_87,466.3321,1776
CA1HA_87,466.3871,1777
CA1HA_87,466.6121,1778
CA1HA_87,467.9686,1779
CA1HA_87,468.2336,1780
CA1HA_87,468.8085,1781
CA1HA_87,468.8535,1782
CA1HA_87,468.8985,1783
CA1HA_87,468.9385,1784
CA1HA_87,468.9685,1785
CA1HA_87,469.0185,1786
CA1HA_87,469.0885,1787
CA1HA_87,469.1485,1788
CA1HA_87,469.2035,1789
CA1HA_87,469.2485,1790
CA1HA_87,469.3285,1791
CA1HA_87,469.4235,1792
CA1HA_87,469.4885,1793
CA1HA_87,469.6135,1794
CA1HA_87,469.7085,1795
CA1HA_87,470.5311,1796
CA1HA_87,470.6311,1797
CA1HA_87,470.7161,1798
CA1HA_87,470.7361,1799
CA1HA_87,470.7761,1800
CA1HA_87,470.8361,1801
CA1HA_87,470.8761,1802
CA1HA_87,470.9061,1803
CA1HA_87,471.1961,1804
CA1HA_87,471.4961,1805
CA1HA_87,471.5861,1806
CA1HA_87,471.6661,1807
CA1HA_87,471.6961,1808
CA1HA_87,471.7661,1809
CA1HA_87,471.8411,1810
CA1HA_87,471.9011,1811
CA1HA_87,472.0311,1812
CA1HA_87,472.1711,1813
CA1HA_87,472.2311,1814
CA1HA_87,472.2561,1815
CA1HA_87,472.2761,1816
