speaker,previous,segment,following,onset,offset,dur,previousWord,word,followingWord,wordOnset,wordOffset,wordDur,previousText,text,followingText,textOnset,textOffset,textDur,position,wordposition,segments,previous_segs,following_segs,segment_original_segments,segment_source_segments,segment_phonological_segments,segment_type_segments,segment_manner_segments,segment_place_segments,segment_majorplace_segments,segment_voicing_segments,segment_rounding_segments,time,row_index,formant_1,formant_2,formant_3,pitchValue,intensityValue,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,duration_ms,segmentid,is_outlier,F1,F2,gender,context,F1_norm,F2_norm,F1_sc,F2_sc
CA1HA_87,e,e,s,387.8443,387.8943,0.0500000000000113,de,eso,del,387.8443,388.0343,0.1899999999999977,lo mejor posible pues y no tienes,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,385.054323256397,389.245226152831,4.190902896433954,initial,medial,e,e,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,387.8693,1050,402.7899380429413,1571.40013295201,2094.509644533552,112.19493014585466,81.85547038867773,0,0,0,0,0,0,0,0,0,0,0,0,50.0000000000113,e,False,402.7899380429413,1571.40013295201,Male,453,0.0936543907840909,0.46450927010558246,465.36,1731.231
CA1HA_87,s,o,p,387.9743,388.0343,0.0599999999999454,de,eso,del,387.8443,388.0343,0.1899999999999977,lo mejor posible pues y no tienes,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,385.054323256397,389.245226152831,4.190902896433954,final,medial,o,s,p,o,o,o,vowel,mid,back,BACK,voiced,rounded,388.0043,1052,378.7477625890828,1679.313427123366,2129.271718124836,--undefined--,72.64197195779937,0,0,0,0,0,0,0,0,0,0,0,0,59.9999999999454,o,False,378.7477625890828,1679.313427123366,Male,454,-0.15894743412540208,0.9097226754022818,447.107,1824.761
CA1HA_87,p,o,r,388.0843,388.1243,0.0400000000000204,eso,porque,del,388.0343,388.2743,0.2400000000000091,lo mejor posible pues y no tienes,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,385.054323256397,389.245226152831,4.190902896433954,medial,medial,o,p,r,o,o,o,vowel,mid,back,BACK,voiced,rounded,388.1043,1054,355.5608875154243,1285.1848793251224,2211.3814905745853,126.91941033100728,79.54628779873464,0,0,0,0,0,0,0,0,0,0,0,0,40.0000000000204,o,False,355.5608875154243,1285.1848793251224,Male,455,-0.40256294923531205,-0.7163171395927753,429.503,1483.165
CA1HA_87,c,e,e,388.2143,388.2743,0.0600000000000022,eso,porque,del,388.0343,388.2743,0.2400000000000091,lo mejor posible pues y no tienes,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,385.054323256397,389.245226152831,4.190902896433954,final,medial,e,c,e,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,388.2443,1057,277.0459563615683,1278.5634910661115,2136.32802248746,110.62543678974149,78.67209673090083,0,0,0,0,0,0,0,0,0,0,0,0,60.000000000002196,e,False,277.0459563615683,1278.5634910661115,Male,456,-1.227488918608199,-0.7436347267095655,369.893,1477.426
CA1HA_87,e,e,s,388.2743,388.3043,0.0300000000000295,porque,estás,del,388.2743,388.7043,0.4300000000000068,lo mejor posible pues y no tienes,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,385.054323256397,389.245226152831,4.190902896433954,initial,medial,e,e,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,388.2893,1058,381.9320517473519,1558.9828845134998,2080.291531372777,108.21700569479644,79.70815798826496,0,0,0,0,0,0,0,0,0,0,0,0,30.000000000029498,e,False,381.9320517473519,1558.9828845134998,Male,457,-0.12549134135368076,0.41327994285563535,449.524,1720.469
CA1HA_87,t̪,a,s,388.4443,388.6743,0.2300000000000182,porque,estás,del,388.2743,388.7043,0.4300000000000068,lo mejor posible pues y no tienes,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,385.054323256397,389.245226152831,4.190902896433954,medial,medial,a,t̪,s,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,388.5593,1061,663.3450561127507,1622.9241414458254,2299.8759276450137,109.25335628295635,80.81710796667333,0,0,0,0,0,0,0,0,0,0,0,0,230.0000000000182,a,False,663.3450561127507,1622.9241414458254,Male,458,2.8312060919709108,0.677079736536182,663.177,1775.888
CA1HA_87,ɟʝ,a,e,388.7143,389.1343,0.4200000000000159,estás,ya,del,388.7043,389.1343,0.4300000000000068,lo mejor posible pues y no tienes,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,385.054323256397,389.245226152831,4.190902896433954,final,medial,a,ɟʝ,e,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,388.9243,1064,644.7601745683301,1679.2952160282964,1761.6875221658693,117.7123098226563,78.7446352905995,0,0,0,0,0,0,0,0,0,0,0,0,420.0000000000159,a,False,644.7601745683301,1679.2952160282964,Male,459,2.635941940319692,0.9096475426421121,649.067,1824.745
CA1HA_87,a,e,s,389.9212,389.9712,0.0500000000000113,ya,es,mundo,389.9212,390.0012,0.079999999999984,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,initial,medial,e,a,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,389.9462,1065,442.6444386885414,1608.0554335670872,1956.5654098610169,--undefined--,64.72728409066983,0,0,0,0,0,0,0,0,0,0,0,0,50.0000000000113,e,False,442.6444386885414,1608.0554335670872,Male,460,0.5123901916793245,0.6157365246744131,495.618,1763.001
CA1HA_87,s,u,n,390.0012,390.0312,0.0300000000000295,es,una,mundo,390.0012,390.1212,0.1200000000000045,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,initial,medial,u,s,n,u,u,u,vowel,high,back,BACK,voiced,rounded,390.0162,1067,429.7966735629788,1743.391485288938,2445.013810525504,113.76899186655339,80.91024773772713,0,0,0,0,0,0,0,0,0,0,0,0,30.000000000029498,u,False,429.7966735629788,1743.391485288938,Male,461,0.37740370000538526,1.1740868642611064,485.864,1880.299
CA1HA_87,n,a,k,390.0612,390.1212,0.0600000000000022,es,una,mundo,390.0012,390.1212,0.1200000000000045,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,final,medial,a,n,k,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,390.0912,1069,344.0791107857728,1346.7284930438336,2098.990389559754,128.01008393593767,83.4215089501872,0,0,0,0,0,0,0,0,0,0,0,0,60.000000000002196,a,False,344.0791107857728,1346.7284930438336,Male,462,-0.5231975299403564,-0.46240920314832373,420.786,1536.505
CA1HA_87,k,o,s,390.1512,390.1912,0.0399999999999636,una,cosa,mundo,390.1212,390.3112,0.1899999999999977,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,medial,medial,o,k,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,390.1712,1071,465.52471655911296,1439.11284276828,2289.719701883395,134.77620827840326,81.08252102529758,0,0,0,0,0,0,0,0,0,0,0,0,39.9999999999636,o,False,465.52471655911296,1439.11284276828,Male,463,0.7527844087348824,-0.0812629203591965,512.989,1616.576
CA1HA_87,s,a,p,390.2512,390.3112,0.0600000000000022,una,cosa,mundo,390.1212,390.3112,0.1899999999999977,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,final,medial,a,s,p,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,390.2812,1073,470.4496816844598,1447.8299095767802,2243.427483958594,160.3819239936149,74.90064344021485,0,0,0,0,0,0,0,0,0,0,0,0,60.000000000002196,a,False,470.4496816844598,1447.8299095767802,Male,464,0.804529109652892,-0.04529927910616756,516.728,1624.131
CA1HA_87,p,a,s,390.3612,390.4212,0.0600000000000022,cosa,pasajera,mundo,390.3112,390.8912,0.5800000000000409,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,medial,medial,a,p,s,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,390.3912,1075,517.3065249865476,1465.5462144089845,2103.6681973653385,--undefined--,74.83540519209808,0,0,0,0,0,0,0,0,0,0,0,0,60.000000000002196,a,False,517.3065249865476,1465.5462144089845,Male,465,1.2968358125268196,0.02779214548787165,552.302,1639.486
CA1HA_87,s,a,ç,390.5112,390.5812,0.07000000000005,cosa,pasajera,mundo,390.3112,390.8912,0.5800000000000409,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,medial,medial,a,s,ç,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,390.5462,1077,550.8409577844361,1685.006062012988,2317.5417622353098,--undefined--,71.47011942447004,0,0,0,0,0,0,0,0,0,0,0,0,70.00000000005,a,False,550.8409577844361,1685.006062012988,Male,466,1.649169108584349,0.9332085432351641,577.762,1829.695
CA1HA_87,ç,e,ɾ,390.6412,390.7812,0.1399999999999863,cosa,pasajera,mundo,390.3112,390.8912,0.5800000000000409,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,medial,medial,e,ç,ɾ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,390.7112,1079,440.4161378567968,1711.7624968337725,2183.0714072101205,130.75426983195604,80.68884726649397,0,0,0,0,0,0,0,0,0,0,0,0,139.9999999999863,e,False,440.4161378567968,1711.7624968337725,Male,467,0.4889782979583803,1.0435964574549361,493.926,1852.885
CA1HA_87,ɾ,a,p,390.8012,390.8912,0.0900000000000318,cosa,pasajera,mundo,390.3112,390.8912,0.5800000000000409,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,final,medial,a,ɾ,p,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,390.8462,1081,385.2194341960106,1762.8018408252035,2268.612749576484,120.76580141070164,78.13595895181851,0,0,0,0,0,0,0,0,0,0,0,0,90.0000000000318,a,False,385.2194341960106,1762.8018408252035,Male,468,-0.09095208731236867,1.2541673636349664,452.02,1897.122
CA1HA_87,w,e,s,391.0812,391.2112,0.1299999999999954,pasajera,pues,mundo,390.8912,391.2412,0.3499999999999659,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,medial,medial,e,w,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,391.1462,1084,425.1920079316114,1638.551624582604,2147.1032798278384,93.90726058136704,76.002802542616,0,0,0,0,0,0,0,0,0,0,0,0,129.9999999999954,e,False,425.1920079316114,1638.551624582604,Male,469,0.32902426180463945,0.741553396032611,482.368,1789.432
CA1HA_87,s,e,s,391.2412,391.2712,0.0300000000000295,pues,es,mundo,391.2412,391.3012,0.0600000000000022,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,initial,medial,e,s,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,391.2562,1086,398.3971134447485,2049.78511861862,2251.899535213356,95.9196334349923,75.59447974672936,0,0,0,0,0,0,0,0,0,0,0,0,30.000000000029498,e,False,398.3971134447485,2049.78511861862,Male,470,0.04750068426363047,2.438162378806414,462.025,2145.854
CA1HA_87,s,u,n,391.6012,391.6312,0.0299999999999727,es,una,mundo,391.6012,391.6912,0.0899999999999749,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,initial,medial,u,s,n,u,u,u,vowel,high,back,BACK,voiced,rounded,391.6162,1088,335.67780254831274,1886.7039847041533,2582.2987059133766,109.7093676572309,72.70780803123118,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,u,False,335.67780254831274,1886.7039847041533,Male,471,-0.6114668213978806,1.7653453035124704,414.407,2004.509
CA1HA_87,n,a,k,391.6612,391.6912,0.0299999999999727,es,una,mundo,391.6012,391.6912,0.0899999999999749,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,final,medial,a,n,k,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,391.6762,1090,270.74903381974616,1296.653022081462,2200.519723603153,108.63327391084562,74.90220319873698,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,a,False,270.74903381974616,1296.653022081462,Male,472,-1.2936482446821098,-0.6690034983200777,365.113,1493.104
CA1HA_87,k,o,s,391.7712,391.8612,0.0899999999999749,una,cosa,mundo,391.6912,392.0712,0.3799999999999954,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,medial,medial,o,k,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,391.8162,1092,472.5878410615744,1545.0716582889586,2194.2321476587617,--undefined--,71.97037954723383,0,0,0,0,0,0,0,0,0,0,0,0,89.9999999999749,o,False,472.5878410615744,1545.0716582889586,Male,473,0.8269939220257598,0.3558869733717633,518.351,1708.412
CA1HA_87,s,a,p,391.9912,392.0712,0.079999999999984,una,cosa,mundo,391.6912,392.0712,0.3799999999999954,"problemas en el sentido de que no tienes mamitis o algo de eso, porque estás ya",es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,389.841185758408,392.548256509167,2.7070707507589877,final,medial,a,s,p,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,392.0312,1094,551.3361555388738,1699.8817537864306,2547.135200675682,--undefined--,72.84095580390041,0,0,0,0,0,0,0,0,0,0,0,0,79.999999999984,a,False,551.3361555388738,1699.8817537864306,Male,474,1.6543719595785153,0.9945805682618679,578.138,1842.588
CA1HA_87,p,o,ɾ,392.8383,392.8783,0.0400000000000204,cosa,por,y,392.8083,392.8883,0.0800000000000409,es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",392.548256509167,394.891690890421,2.343434381253985,medial,medial,o,p,ɾ,o,o,o,vowel,mid,back,BACK,voiced,rounded,392.8583,1096,343.0697804208364,1340.338773214097,1901.4131483450108,--undefined--,72.23390537141196,0,0,0,0,0,0,0,0,0,0,0,0,40.0000000000204,o,False,343.0697804208364,1340.338773214097,Male,475,-0.5338021731270267,-0.48877100542795404,420.019,1530.967
CA1HA_87,ɾ,e,s,393.0283,393.0783,0.0500000000000113,por,tres,y,392.8883,393.1983,0.3100000000000023,es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",392.548256509167,394.891690890421,2.343434381253985,medial,medial,e,ɾ,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,393.0533,1100,360.9297099982695,1464.6598077877209,1857.9976461073325,--undefined--,80.53504898147501,0,0,0,0,0,0,0,0,0,0,0,0,50.0000000000113,e,False,360.9297099982695,1464.6598077877209,Male,476,-0.34615481098739986,0.024135134427643312,433.579,1638.718
CA1HA_87,s,a,ɲ,393.1983,393.3683,0.169999999999959,tres,años,y,393.1983,393.5383,0.339999999999975,es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",392.548256509167,394.891690890421,2.343434381253985,initial,medial,a,s,ɲ,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,393.2833,1102,616.2763956468356,1588.8184865520486,2695.784431301354,--undefined--,81.2405409535202,0,0,0,0,0,0,0,0,0,0,0,0,169.999999999959,a,False,616.2763956468356,1588.8184865520486,Male,477,2.3366739082026844,0.5363714496496638,627.442,1746.328
CA1HA_87,ɲ,o,s,393.4183,393.4483,0.0300000000000295,tres,años,y,393.1983,393.5383,0.339999999999975,es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",392.548256509167,394.891690890421,2.343434381253985,medial,medial,o,ɲ,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,393.4333,1104,295.1846949059815,1402.919142001111,1723.4450917547476,52.16422926678768,80.41088005627356,0,0,0,0,0,0,0,0,0,0,0,0,30.000000000029498,o,False,295.1846949059815,1402.919142001111,Male,478,-1.0369122186473978,-0.23058577156651597,383.664,1585.207
CA1HA_87,p,o,ɾ,393.6183,393.6483,0.0300000000000295,años,por,y,393.5383,393.6583,0.1200000000000045,es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",392.548256509167,394.891690890421,2.343434381253985,medial,medial,o,p,ɾ,o,o,o,vowel,mid,back,BACK,voiced,rounded,393.6333,1107,451.56111379500334,1374.130582252959,2158.621600474596,--undefined--,72.05484240533187,0,0,0,0,0,0,0,0,0,0,0,0,30.000000000029498,o,False,451.56111379500334,1374.130582252959,Male,479,0.6060742432053627,-0.3493575393777181,502.388,1560.255
CA1HA_87,d̪,o,s,393.7483,393.8083,0.0600000000000022,por,dos,y,393.6583,393.9383,0.2800000000000295,es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",392.548256509167,394.891690890421,2.343434381253985,medial,medial,o,d̪,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,393.7783,1110,285.5784558217286,1247.774634331063,2197.8540896251952,--undefined--,76.77020592581356,0,0,0,0,0,0,0,0,0,0,0,0,60.000000000002196,o,False,285.5784558217286,1247.774634331063,Male,480,-1.1378412517898517,-0.8706590368973056,376.371,1450.741
CA1HA_87,s,a,ɲ,393.9383,394.0083,0.0699999999999931,dos,años,y,393.9383,394.1383,0.1999999999999886,es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",392.548256509167,394.891690890421,2.343434381253985,initial,medial,a,s,ɲ,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,393.9733,1112,397.8861048089372,1532.862173785147,2087.4666155569967,--undefined--,74.58427477526143,0,0,0,0,0,0,0,0,0,0,0,0,69.9999999999931,a,False,397.8861048089372,1532.862173785147,Male,481,0.04213171446311542,0.3055148091764263,461.637,1697.83
CA1HA_87,ɲ,o,s,394.0383,394.1083,0.0699999999999931,dos,años,y,393.9383,394.1383,0.1999999999999886,es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",392.548256509167,394.891690890421,2.343434381253985,medial,medial,o,ɲ,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,394.0733,1114,399.3848113557225,1068.2663299819424,1679.7584088022054,--undefined--,77.42375151614681,0,0,0,0,0,0,0,0,0,0,0,0,69.9999999999931,o,False,399.3848113557225,1068.2663299819424,Male,482,0.0578780436357116,-1.6112490084294855,462.775,1295.159
CA1HA_87,c,e,t̪,394.1683,394.1983,0.0300000000000295,años,que,y,394.1383,394.1983,0.0600000000000022,es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",392.548256509167,394.891690890421,2.343434381253985,final,medial,e,c,t̪,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,394.1833,1117,309.302820706241,1398.9910840122752,2343.880086312221,--undefined--,76.74058199579933,0,0,0,0,0,0,0,0,0,0,0,0,30.000000000029498,e,False,309.302820706241,1398.9910840122752,Male,483,-0.8885785394305694,-0.24679159761270705,394.383,1581.802
CA1HA_87,t̪,e,ŋ,394.2283,394.2583,0.0300000000000295,que,tengo,y,394.1983,394.8683,0.6699999999999591,es una cosa pasajera pues es una cosa,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",392.548256509167,394.891690890421,2.343434381253985,medial,medial,e,t̪,ŋ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,394.2433,1119,368.2637767581628,1685.363425326177,2479.779505924332,--undefined--,77.63343828597513,0,0,0,0,0,0,0,0,0,0,0,0,30.000000000029498,e,False,368.2637767581628,1685.363425326177,Male,484,-0.2690986123454514,0.9346829022454674,439.147,1830.005
CA1HA_87,n,o,k,398.0388,398.1188,0.0800000000000409,tengo,no,además,397.9588,398.1188,0.160000000000025,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",porque además estuve en Florencia haciendo un curso de italiano,397.958847757289,399.867359679816,1.9085119225269975,final,medial,o,n,k,o,o,o,vowel,mid,back,BACK,voiced,rounded,398.0788,1124,355.6306500470803,1239.1988030337316,1899.9498046759995,146.78577008618547,85.09918692957464,0,0,0,0,0,0,0,0,0,0,0,0,80.0000000000409,o,False,355.6306500470803,1239.1988030337316,Male,485,-0.4018299813372772,-0.9060399886554106,429.556,1443.308
CA1HA_87,w,a,n,398.1888,398.2288,0.0399999999999636,no,cuando,además,398.1188,398.3788,0.2599999999999909,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",porque además estuve en Florencia haciendo un curso de italiano,397.958847757289,399.867359679816,1.9085119225269975,medial,medial,a,w,n,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,398.2088,1127,373.90822468206056,1056.9911440763312,2139.3616267460634,--undefined--,79.98975531780117,0,0,0,0,0,0,0,0,0,0,0,0,39.9999999999636,a,False,373.90822468206056,1056.9911440763312,Male,486,-0.20979458435016657,-1.6577665756202284,443.432,1285.386
CA1HA_87,d̪,o,ɟʝ,398.2988,398.3788,0.079999999999984,no,cuando,además,398.1188,398.3788,0.2599999999999909,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",porque además estuve en Florencia haciendo un curso de italiano,397.958847757289,399.867359679816,1.9085119225269975,final,medial,o,d̪,ɟʝ,o,o,o,vowel,mid,back,BACK,voiced,rounded,398.3388,1130,333.9995996881385,1350.8726114010417,2380.8916827289945,144.5203967546047,80.94431577785441,0,0,0,0,0,0,0,0,0,0,0,0,79.999999999984,o,False,333.9995996881385,1350.8726114010417,Male,487,-0.6290990488084955,-0.4453119857949599,413.133,1540.097
CA1HA_87,ɟʝ,e,ʝ,398.3888,398.4588,0.0699999999999931,cuando,llegué,además,398.3788,398.5888,0.2099999999999795,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",porque además estuve en Florencia haciendo un curso de italiano,397.958847757289,399.867359679816,1.9085119225269975,medial,medial,e,ɟʝ,ʝ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,398.4238,1132,314.23692151288685,1831.825675349742,2747.841364268303,132.7028396419306,82.72407595321008,0,0,0,0,0,0,0,0,0,0,0,0,69.9999999999931,e,False,314.23692151288685,1831.825675349742,Male,488,-0.836737853447799,1.5389361370402967,398.129,1956.946
CA1HA_87,ʝ,e,e,398.5588,398.5888,0.0299999999999727,cuando,llegué,además,398.3788,398.5888,0.2099999999999795,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",porque además estuve en Florencia haciendo un curso de italiano,397.958847757289,399.867359679816,1.9085119225269975,final,medial,e,ʝ,e,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,398.5738,1134,324.7523689942676,1400.0352355727462,2124.764916478063,115.33840859894211,81.63112972589323,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,e,False,324.7523689942676,1400.0352355727462,Male,489,-0.7262561198528293,-0.24248378479452953,406.113,1582.707
CA1HA_87,e,e,s,398.5888,398.6288,0.0400000000000204,llegué,estaba,además,398.5888,398.9088,0.3199999999999932,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",porque además estuve en Florencia haciendo un curso de italiano,397.958847757289,399.867359679816,1.9085119225269975,initial,medial,e,e,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,398.6088,1135,381.44735760890126,1083.9474174838183,2159.3838138922024,123.85765412890676,82.88758261430138,0,0,0,0,0,0,0,0,0,0,0,0,40.0000000000204,e,False,381.44735760890126,1083.9474174838183,Male,490,-0.13058383492318104,-1.5465541956256075,449.156,1308.75
CA1HA_87,β,a,f,398.8388,398.9088,0.0699999999999931,llegué,estaba,además,398.5888,398.9088,0.3199999999999932,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",porque además estuve en Florencia haciendo un curso de italiano,397.958847757289,399.867359679816,1.9085119225269975,final,medial,a,β,f,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,398.8738,1140,616.9369408929977,1341.906652449714,2056.985939247238,60.66434430075432,81.75949124077658,0,0,0,0,0,0,0,0,0,0,0,0,69.9999999999931,a,False,616.9369408929977,1341.906652449714,Male,491,2.343614001246097,-0.4823024710463177,627.943,1532.326
CA1HA_87,f,e,l,398.9988,399.0788,0.079999999999984,estaba,feliz,además,398.9088,399.3188,0.410000000000025,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",porque además estuve en Florencia haciendo un curso de italiano,397.958847757289,399.867359679816,1.9085119225269975,medial,medial,e,f,l,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,399.0388,1142,584.3301511778934,1626.5656733301769,1818.6553699082035,--undefined--,74.81774558642638,0,0,0,0,0,0,0,0,0,0,0,0,79.999999999984,e,False,584.3301511778934,1626.5656733301769,Male,492,2.001027091742716,0.6921034537081758,603.188,1779.044
CA1HA_87,l,i,s,399.1588,399.2888,0.1299999999999954,estaba,feliz,además,398.9088,399.3188,0.410000000000025,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",porque además estuve en Florencia haciendo un curso de italiano,397.958847757289,399.867359679816,1.9085119225269975,medial,medial,i,l,s,i,i,i,vowel,high,front,FRONT,voiced,unrounded,399.2238,1144,312.76834068369334,1313.765505278288,2306.7402406240376,131.58369595521864,81.1319207609085,0,0,0,0,0,0,0,0,0,0,0,0,129.9999999999954,i,False,312.76834068369334,1313.765505278288,Male,493,-0.8521676633746642,-0.5984032356217337,397.014,1507.936
CA1HA_87,d̪,e,l,399.3488,399.3988,0.0500000000000113,feliz,de,además,399.3188,399.3988,0.079999999999984,por tres años por dos años que tengo,"No, cuando llegué estaba feliz de la vida",porque además estuve en Florencia haciendo un curso de italiano,397.958847757289,399.867359679816,1.9085119225269975,final,medial,e,d̪,l,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,399.3738,1147,240.69923574153572,1229.870300726513,2090.6763876104146,163.50950921291684,80.56527855614829,0,0,0,0,0,0,0,0,0,0,0,0,50.0000000000113,e,False,240.69923574153572,1229.870300726513,Male,494,-1.6093698334911428,-0.9445262040045596,342.298,1435.223
